Source,File,Bytes,Lines,RootNodeCount,DistinctNodeTypes,HasLairNodes,HasFactionWarNodes
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2907_BP.cfg,4022,124,7,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2908_BP.cfg,2507,76,5,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2909_BP.cfg,10203,364,15,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2910_BP.cfg,28236,997,37,11,true,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2911_BP.cfg,23765,672,34,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2912_BP.cfg,4899,173,9,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2913_BP.cfg,2517,76,5,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2914_BP.cfg,2517,76,5,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ2915_BP.cfg,2502,76,5,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ_Global.cfg,78919,3221,141,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ_SQ89.cfg,2990,114,6,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ_Template_ActivateIntObj_BP.cfg,3218,90,6,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ_Template_ActivateLair_BP.cfg,2266,66,4,4,true,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ_Template_AnomalyAct_BP.cfg,2269,65,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ_Template_SpawnNpcMutants_BP.cfg,4152,115,6,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDEQ_Template_SpawnObject_BP.cfg,2438,67,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDTQ00_BP.cfg,318108,11121,439,11,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDTQ01_BP.cfg,65798,1993,85,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDTQ02_BP.cfg,65026,2247,89,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDTQ03_BP.cfg,19982,686,27,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDTQ_Lanucher.cfg,2574,101,5,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/GDTQ_Launcher_PostRelease.cfg,1348,48,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_ANC.cfg,3359,119,7,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_GD.cfg,19727,664,40,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L.cfg,15566,583,26,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_Depo_Camp.cfg,65012,2061,66,17,true,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_E03_MQ05.cfg,423,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_Factory_Camp.cfg,243971,8202,226,30,true,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_FreedomKPP.cfg,1402,41,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_Isolator.cfg,13961,418,20,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_OldFarm.cfg,212,7,1,1,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_Outpost_Camp.cfg,5416,155,7,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_SQ05.cfg,398,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_Svora_Camp.cfg,218155,7375,224,28,true,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_L_Voentorg_Camp.cfg,137797,4481,156,26,true,false
Base,GameLite/GameData/QuestNodePrototypes/Garbage_SQ_L.cfg,15136,524,30,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/General_L.cfg,70652,2601,87,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/Generators_L.cfg,1729,60,4,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Generators_SQ_L.cfg,1013,35,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Healing.cfg,3537,120,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/HimzavodHub_Guard.cfg,38474,1192,46,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/HimzavodRadio.cfg,209846,7499,206,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/Himzavod_Hub.cfg,653596,22693,669,31,true,false
Base,GameLite/GameData/QuestNodePrototypes/Hoghouse_Hub.cfg,443,16,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/IKARCampRadio.cfg,96882,3167,71,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/IKARCamp_Guard.cfg,32227,1048,36,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/IKARCamp_Hub.cfg,486841,16801,637,32,true,false
Base,GameLite/GameData/QuestNodePrototypes/Interrupts.cfg,124415,4185,153,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/IronForest_L.cfg,387,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/IronForest_SQ_L.cfg,437,16,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Jupiter_GD.cfg,7288,224,15,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Jupiter_L.cfg,941,35,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Jupiter_SQ_L.cfg,983,35,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Kazkovy_Hub.cfg,368573,10671,272,27,true,false
Base,GameLite/GameData/QuestNodePrototypes/Kazkovy_Hub_Radio.cfg,38447,1270,46,11,false,false
Base,GameLite/GameData/QuestNodePrototypes/KorohorodForest_L.cfg,1763,55,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/KorohorodForest_SQ_L.cfg,435,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/KorshunovBossFight.cfg,14382,432,18,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/MSDemoDebug.cfg,12162,403,29,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/MagnetMemoryPlant_Hub.cfg,439,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/MalahitRadio.cfg,225426,8133,225,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/Malahit_GD.cfg,372,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Malahit_Hub.cfg,446832,15687,489,30,true,false
Base,GameLite/GameData/QuestNodePrototypes/Malahit_Hub_Wrappers.cfg,26141,969,23,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Malahit_L.cfg,12838,385,15,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/Malahit_SQ_L.cfg,3322,124,8,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/Misc.cfg,2288,79,5,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/MistAnomalyPhase1.cfg,14126,368,21,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/MistAnomalyPhase2.cfg,8276,230,12,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/MistAnomalyPhase3.cfg,12979,344,19,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/MistAnomalyPhase4.cfg,9132,242,14,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/MistAnomalyQuest.cfg,12122,366,19,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/MovementFocusTestQBP.cfg,17341,611,17,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/ND_Debug.cfg,22352,678,30,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/ND_PCGears_Debug.cfg,3284,105,7,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/ND_Presets.cfg,75704,2386,107,20,false,false
Base,GameLite/GameData/QuestNodePrototypes/NoonBase_Hub.cfg,412970,14372,474,27,true,false
Base,GameLite/GameData/QuestNodePrototypes/NoonBase_Radio.cfg,209118,6682,176,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/PerimeterPropaganda_Radio.cfg,184330,6419,126,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/PoseSearchTestingGroundMapQuest.cfg,9597,303,13,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Presets_Showroom.cfg,68013,2378,106,20,false,false
Base,GameLite/GameData/QuestNodePrototypes/Pripyat_GD.cfg,10660,322,21,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Pripyat_L.cfg,7410,256,12,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Pripyat_SQ_L.cfg,7719,230,13,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/Promzona_GD.cfg,7135,211,14,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Promzona_L.cfg,8224,289,14,9,true,false
Base,GameLite/GameData/QuestNodePrototypes/Promzona_L_AgropromMilitaryBase_Camp.cfg,11227,364,13,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Promzona_L_DvupalovLab_Camp.cfg,38312,1135,35,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/Promzona_SQ_L.cfg,31365,1162,54,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/QBP_MilitaryRadio_Test.cfg,6489,188,10,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC.cfg,378039,14189,666,68,true,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Anomaly.cfg,19865,637,33,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Despawn.cfg,17076,546,27,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Dialog_RandomRefObj.cfg,8562,308,11,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Emission.cfg,19721,590,32,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Emmission2.cfg,4280,130,9,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Flashlight.cfg,17594,562,29,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Look_At.cfg,21306,734,28,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Navigation_Teleport.cfg,3749,120,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_OnInfotopicFinishEvent.cfg,4654,160,7,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_OnInteractFinishEvent.cfg,4506,139,7,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Random.cfg,9065,319,14,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_SaveLoad.cfg,49576,1551,78,19,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_SaveLoad_Event.cfg,1704,52,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_SaveLoad_Repeatable.cfg,1338,44,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Save_Restrict.cfg,11105,342,18,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_SendSignal_ReceiveSignal.cfg,4327,126,8,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Set_Wounded.cfg,13450,522,24,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Test_SetAIBehaviorCheck.cfg,113412,3797,133,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Triggers.cfg,60019,1844,74,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/QTC_Triggers_2.cfg,196469,5977,241,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ01.cfg,44656,1773,51,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ01_C01.cfg,65799,2388,85,20,true,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ01_C02.cfg,49323,1520,50,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ01_C03.cfg,17545,553,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ01_C04.cfg,42510,1300,47,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ01_C05.cfg,48075,1488,50,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ01_C06.cfg,61319,1883,75,19,true,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04.cfg,81453,2667,75,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C01.cfg,39372,1192,45,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C02.cfg,38793,1171,44,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C03.cfg,44627,1360,54,17,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C04.cfg,35961,1108,40,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C05.cfg,46877,1461,54,16,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C06.cfg,39820,1198,45,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C07.cfg,20789,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C08.cfg,21862,674,22,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C09.cfg,20884,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ04_C10.cfg,23435,712,29,16,true,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05.cfg,69228,2286,63,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05_C01.cfg,47174,1457,55,19,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05_C02.cfg,59249,1784,66,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05_C04.cfg,39980,1234,45,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05_C05.cfg,43536,1328,51,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05_C07.cfg,20574,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05_C08.cfg,20544,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05_C09.cfg,20546,642,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ05_C10.cfg,46454,1401,54,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C00___SIDOROVICH.cfg,84002,2527,71,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C01___K_Z.cfg,60506,2095,73,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C02___K_M.cfg,62417,2202,78,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C03___K_B.cfg,83316,2874,101,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C04___K_S.cfg,81770,2822,98,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C05___B_B.cfg,59819,2102,86,16,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C06___B_A.cfg,21415,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C07___B_A.cfg,21413,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C08___B_A.cfg,21405,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ06_C09___S_P.cfg,12953,393,17,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C00_TSEMZAVOD.cfg,74409,2670,76,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C01_K_Z.cfg,60488,2127,74,16,true,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C02_K_M.cfg,69859,2457,85,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C03_K_M.cfg,60209,2129,77,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C04_K_B.cfg,80701,2857,104,15,true,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C05_B_B.cfg,46803,1662,61,16,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C06_B_A.cfg,21024,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C07_B_A.cfg,21044,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C08_B_A.cfg,21058,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ07_C09_S_P.cfg,22109,657,27,13,true,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C00_ROSTOK.cfg,70421,2582,74,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C01_K_M.cfg,85146,2955,100,16,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C02_K_B.cfg,89761,3160,112,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C03_K_S.cfg,80679,2864,104,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C04_B_B.cfg,41946,1303,51,16,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C05_B_B.cfg,49908,1542,59,16,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C06_B_A.cfg,21035,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C07_B_A.cfg,21035,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C08_B_A.cfg,21027,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ08_C09_S_P.cfg,21664,640,26,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C00_MALAHIT.cfg,81574,2528,71,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C01_K_M.cfg,84426,2533,88,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C02_K_M.cfg,81835,2457,85,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C03_K_M.cfg,66486,2000,70,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C04_K_S.cfg,87895,2649,93,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C05_B_B.cfg,41423,1280,47,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C06_B_A.cfg,20474,625,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C07_B_A.cfg,20464,625,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C08_B_A.cfg,20450,625,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ09_C09_S_P.cfg,33970,1157,52,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C00_HARPY.cfg,83774,2622,76,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C01_K_M.cfg,82394,2475,86,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C02_K_M.cfg,82400,2475,86,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C03_K_S.cfg,90550,2729,95,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C04_K_S.cfg,90357,2720,96,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C05_B_B.cfg,49097,1550,60,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C06_B_A.cfg,21004,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C07_B_A.cfg,20994,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C08_B_A.cfg,21000,643,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RSQ10_C09_S_P.cfg,29496,887,33,14,true,false
Base,GameLite/GameData/QuestNodePrototypes/RedForest_GD.cfg,15811,461,28,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/RedForest_Hub.cfg,21763,678,22,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/RedForest_L.cfg,29956,1057,42,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/RedForest_SQ_L.cfg,3688,140,8,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/RegionMoodChange.cfg,3181,80,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/RepetableQuest01.cfg,10788,332,17,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/ReputationRestoration.cfg,87644,2859,76,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/ReputationRestoreQuest.cfg,115945,3732,154,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/RookieVillage_DoorOpener.cfg,44545,1393,53,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/RookieVillage_Hub.cfg,277560,9536,270,21,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_GD.cfg,6822,206,14,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_Hub.cfg,494425,17406,482,21,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_Hub_Wrappers.cfg,29828,1125,25,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_L.cfg,9349,298,15,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_L_AbandonedVillage_Camp.cfg,17500,472,23,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_L_ConstructionSite_Camp.cfg,7936,223,10,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_L_ScarTemp_Camp.cfg,72224,2410,83,17,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_Radio.cfg,235344,8791,223,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/Rostok_SQ_L.cfg,11464,429,22,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ01.cfg,17667,557,32,14,true,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ01_C01.cfg,360,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ01_P.cfg,3816,132,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ02.cfg,21101,766,33,18,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ02_P.cfg,3785,131,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ03.cfg,13672,509,24,13,true,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ03_P.cfg,3715,130,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ04.cfg,36170,1163,43,18,true,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ04_P.cfg,3717,130,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ05.cfg,25669,896,42,15,true,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ05_P.cfg,3713,130,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ06.cfg,52261,1787,70,24,true,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ06_P.cfg,6124,234,10,6,true,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ07.cfg,17808,634,31,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ07_P.cfg,3755,131,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ08.cfg,16885,538,27,15,true,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ08_P.cfg,3696,130,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ09.cfg,29684,934,43,16,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ09_C01.cfg,1566,50,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ09_C02.cfg,951,31,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ09_P.cfg,7816,244,13,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ10.cfg,54511,1714,70,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/SEQ10_P.cfg,3714,130,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SIRCAA_GD.cfg,366,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/SIRCAA_Hub.cfg,411868,14347,469,24,false,false
Base,GameLite/GameData/QuestNodePrototypes/SIRCAA_L.cfg,47448,1648,72,19,false,false
Base,GameLite/GameData/QuestNodePrototypes/SIRCAA_SQ_L.cfg,971,35,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ01.cfg,375885,11797,407,31,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ01_Audio.cfg,1592,50,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ01_OWL.cfg,9537,319,13,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ01_P.cfg,30998,1004,37,19,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ02.cfg,138136,4918,200,30,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ02_Audio.cfg,2895,91,6,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ02_C01.cfg,7026,234,9,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ02_C02.cfg,1095,41,3,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ02_C03.cfg,7186,241,9,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ02_C04.cfg,7189,241,9,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ02_OWL.cfg,26583,832,29,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ02_P.cfg,106531,3865,138,25,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ03.cfg,334318,11962,430,35,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ03_Audio.cfg,5576,193,10,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ03_OWL.cfg,30878,982,39,18,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ03_P.cfg,123986,4525,166,30,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ03_VFX.cfg,2141,69,5,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ05.cfg,128530,4667,137,19,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ05_OWL.cfg,55789,1920,72,23,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ06.cfg,87381,2749,106,15,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ06_Audio.cfg,10140,312,16,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ06_OWL.cfg,161954,5400,267,29,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ06_P.cfg,759,28,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ10.cfg,146134,5130,187,25,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ100.cfg,70250,2427,79,19,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ100_Audio.cfg,13122,448,19,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ100_HubLightsOff.cfg,17526,587,23,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ100_LightsOFF.cfg,10459,359,15,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ100_P.cfg,39442,1359,62,25,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ100_RadioPlay.cfg,3464,118,6,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ100_Volhov_Ambush.cfg,64143,2123,82,26,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ101_Audio.cfg,5273,168,10,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ101_C01.cfg,192201,6524,217,36,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ101_C02.cfg,43027,1467,57,27,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ101_C03.cfg,10977,389,13,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ101_P.cfg,14501,486,24,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ102.cfg,457047,15815,604,42,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ102_Audio.cfg,5766,191,11,4,false,false
