Source,File,NodeSID,QuestSID,NodeType,ConditionType,EventType,TargetQuestGuid,TargetLairPlaceholder,FactionWarPlaceholder,Faction,PresetName,Activate,ForceDespawn,ConnectionCount,TargetResolvedIn,TargetLevelName,AllOtherFields
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_380_32,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction,,,E21DC5334E97BEF937DF6B89A2852581,,FW_Freedom,,,,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=E21DC5334E97BEF937DF6B89A2852581;Conditions.[0].[0].Faction=FW_Freedom
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_380_33,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction,,,DA24AE244E665ED6A09F9886B4C1E14B,,FW_Freedom,,,,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=DA24AE244E665ED6A09F9886B4C1E14B;Conditions.[0].[0].Faction=FW_Freedom
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_380_36,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction,,,CCB290D94BBA82D0388581BFAB9FBEA4,,FW_Freedom,,,,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=CCB290D94BBA82D0388581BFAB9FBEA4;Conditions.[0].[0].Faction=FW_Freedom
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_380_37,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction,,,24F196164C3134F4012649AF22807F68,,FW_Freedom,,,,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=24F196164C3134F4012649AF22807F68;Conditions.[0].[0].Faction=FW_Freedom
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_380_38,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction,,,9BFE5B1A4963D059ED3A8C8EADD70E35,,FW_Freedom,,,,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=9BFE5B1A4963D059ED3A8C8EADD70E35;Conditions.[0].[0].Faction=FW_Freedom
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_380_39,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction,,,252CC7D34121F145B85D37A3CDCD8FF2,,FW_Freedom,,,,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=252CC7D34121F145B85D37A3CDCD8FF2;Conditions.[0].[0].Faction=FW_Freedom
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_Stage1_Finish,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction|GlobalVariable,,,CCB290D94BBA82D0388581BFAB9FBEA4,,FW_Freedom,,,,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=CCB290D94BBA82D0388581BFAB9FBEA4;Conditions.[0].[0].Faction=FW_Freedom;Conditions.[1].[0].ConditionType=EQuestConditionType::GlobalVariable;Conditions.[1].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[1].[0].GlobalVariablePrototypeSID=DLC01_MainBranch;Conditions.[1].[0].ChangeValueMode=EChangeValueMode::Set;Conditions.[1].[0].VariableValue=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_Stage2_Finish,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction|GlobalVariable,,,24F196164C3134F4012649AF22807F68|DA24AE244E665ED6A09F9886B4C1E14B|9BFE5B1A4963D059ED3A8C8EADD70E35,,FW_Freedom,,,,3,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=24F196164C3134F4012649AF22807F68;Conditions.[0].[0].Faction=FW_Freedom;Conditions.[1].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[1].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[1].[0].TargetLairPlaceholder=DA24AE244E665ED6A09F9886B4C1E14B;Conditions.[1].[0].Faction=FW_Freedom;Conditions.[2].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[2].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[2].[0].TargetLairPlaceholder=9BFE5B1A4963D059ED3A8C8EADD70E35;Conditions.[2].[0].Faction=FW_Freedom;Conditions.[3].[0].ConditionType=EQuestConditionType::GlobalVariable;Conditions.[3].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[3].[0].GlobalVariablePrototypeSID=DLC01_MainBranch;Conditions.[3].[0].ChangeValueMode=EChangeValueMode::Set;Conditions.[3].[0].VariableValue=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_If_Freedom_Stage3_Finish,DLC01_FactionWars_CNPP,If,IsLairOwnedByFaction|GlobalVariable,,,E21DC5334E97BEF937DF6B89A2852581|252CC7D34121F145B85D37A3CDCD8FF2,,FW_Freedom,,,,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=E21DC5334E97BEF937DF6B89A2852581;Conditions.[0].[0].Faction=FW_Freedom;Conditions.[1].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[1].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[1].[0].TargetLairPlaceholder=252CC7D34121F145B85D37A3CDCD8FF2;Conditions.[1].[0].Faction=FW_Freedom;Conditions.[2].[0].ConditionType=EQuestConditionType::GlobalVariable;Conditions.[2].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[2].[0].GlobalVariablePrototypeSID=DLC01_MainBranch;Conditions.[2].[0].ChangeValueMode=EChangeValueMode::Set;Conditions.[2].[0].VariableValue=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_DutyMain,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,81EF5E7E49FE5B760C8D158BC20F31A0,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_32,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,E27C26DE4204AE6FC15D9ABA8531890C,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_32_Stage1_Finish,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,E27C26DE4204AE6FC15D9ABA8531890C,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_33,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,387BC6F2439700ADEF3DDD8CB38D3FC1,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_33_Stage2_Finished,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,0D1C8544420E4DF98318779E6E2CFA2A,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_36,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,ED54CA2F483A85A5D573B58D0C2792DC,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_36_Stage3_Finished,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,ED54CA2F483A85A5D573B58D0C2792DC,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_37,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,90AD095943092A73572969BB19F1397B,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_37_Stage2_Finished,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,387BC6F2439700ADEF3DDD8CB38D3FC1,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_38,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,0D1C8544420E4DF98318779E6E2CFA2A,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_38_Stage2_Finished,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,90AD095943092A73572969BB19F1397B,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_39,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,4FA09809466E067BEC9A97898163DAF3,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Duty_380_39_Stage1_Finish,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,4FA09809466E067BEC9A97898163DAF3,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_FreedomMain,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,3356BFE24E3A2FB5F451998BFA9DD3C8,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_32,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,E21DC5334E97BEF937DF6B89A2852581,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_32_Stage1_Finish,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,E21DC5334E97BEF937DF6B89A2852581,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_33,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,DA24AE244E665ED6A09F9886B4C1E14B,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_33_Stage2_Finished,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,DA24AE244E665ED6A09F9886B4C1E14B,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_36,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,CCB290D94BBA82D0388581BFAB9FBEA4,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_36_Stage1_Finished,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,CCB290D94BBA82D0388581BFAB9FBEA4,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_37,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,24F196164C3134F4012649AF22807F68,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_37_Stage2_Finished,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,24F196164C3134F4012649AF22807F68,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_38,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,9BFE5B1A4963D059ED3A8C8EADD70E35,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_38_Stage2_Finished,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,9BFE5B1A4963D059ED3A8C8EADD70E35,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_39,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,252CC7D34121F145B85D37A3CDCD8FF2,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_OnLairOwnershipHasChangedEvent_Freedom_380_39_Stage1_Finish,DLC01_FactionWars_CNPP,OnLairOwnershipHasChangedEvent,,OnLairOwnershipHasChanged,252CC7D34121F145B85D37A3CDCD8FF2,,,,,,,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Repeatable=true;LaunchOnQuestStart=true;TrackBeforeActive=false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_Technical_Delay_Reward_Duty_Pin_0,DLC01_FactionWars_CNPP,Condition,IsLairOwnedByFaction|GlobalVariable,,,3356BFE24E3A2FB5F451998BFA9DD3C8,,FW_Duty,,,,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=3356BFE24E3A2FB5F451998BFA9DD3C8;Conditions.[0].[0].Faction=FW_Duty;Conditions.[1].[0].ConditionType=EQuestConditionType::GlobalVariable;Conditions.[1].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[1].[0].GlobalVariablePrototypeSID=DLC01_MainBranch;Conditions.[1].[0].ChangeValueMode=EChangeValueMode::Set;Conditions.[1].[0].VariableValue=2;Conditions.ConditionCheckType=EConditionCheckType::And
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_Technical_Delay_Reward_Freedom_Pin_0,DLC01_FactionWars_CNPP,Condition,IsLairOwnedByFaction|GlobalVariable,,,81EF5E7E49FE5B760C8D158BC20F31A0,,FW_Freedom,,,,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Conditions.[0].[0].ConditionType=EQuestConditionType::IsLairOwnedByFaction;Conditions.[0].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[0].[0].TargetLairPlaceholder=81EF5E7E49FE5B760C8D158BC20F31A0;Conditions.[0].[0].Faction=FW_Freedom;Conditions.[1].[0].ConditionType=EQuestConditionType::GlobalVariable;Conditions.[1].[0].ConditionComparance=EConditionComparance::Equal;Conditions.[1].[0].GlobalVariablePrototypeSID=DLC01_MainBranch;Conditions.[1].[0].ChangeValueMode=EChangeValueMode::Set;Conditions.[1].[0].VariableValue=1;Conditions.ConditionCheckType=EConditionCheckType::And
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_DutyMain,DLC01_FactionWars_CNPP,ToggleLairActivity,,,B674B8934AFD7D4D7DD53887E75751A9,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_DutyMain_Enemies,DLC01_FactionWars_CNPP,ToggleLairActivity,,,81EF5E7E49FE5B760C8D158BC20F31A0,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_FW_POI_2_Duty,DLC01_FactionWars_CNPP,ToggleLairActivity,,,CCB290D94BBA82D0388581BFAB9FBEA4,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_FW_POI_3_Duty,DLC01_FactionWars_CNPP,ToggleLairActivity,,,24F196164C3134F4012649AF22807F68,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_FW_POI_4_Duty,DLC01_FactionWars_CNPP,ToggleLairActivity,,,9BFE5B1A4963D059ED3A8C8EADD70E35,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_FW_POI_5_Duty,DLC01_FactionWars_CNPP,ToggleLairActivity,,,DA24AE244E665ED6A09F9886B4C1E14B,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_FW_POI_6_Duty,DLC01_FactionWars_CNPP,ToggleLairActivity,,,E21DC5334E97BEF937DF6B89A2852581,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_FW_POI_7_Duty,DLC01_FactionWars_CNPP,ToggleLairActivity,,,252CC7D34121F145B85D37A3CDCD8FF2,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_FreedomMain,DLC01_FactionWars_CNPP,ToggleLairActivity,,,5C78F16F45F91D7694E3D0B7AF39DA43,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_FreedomMain_Enemies,DLC01_FactionWars_CNPP,ToggleLairActivity,,,3356BFE24E3A2FB5F451998BFA9DD3C8,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_Freedom_POI_2,DLC01_FactionWars_CNPP,ToggleLairActivity,,,ED54CA2F483A85A5D573B58D0C2792DC,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_Freedom_POI_3,DLC01_FactionWars_CNPP,ToggleLairActivity,,,90AD095943092A73572969BB19F1397B,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_Freedom_POI_4,DLC01_FactionWars_CNPP,ToggleLairActivity,,,0D1C8544420E4DF98318779E6E2CFA2A,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_Freedom_POI_5,DLC01_FactionWars_CNPP,ToggleLairActivity,,,387BC6F2439700ADEF3DDD8CB38D3FC1,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
