Source,LairPrototypeSID,Faction,FactionPriority,PlayerRank,MaxSpawnQuantity,InitialSpawnQuantityPercent,InitialSpawnQuantityRespawnTimeSeconds,MaxSpawnQuantityRespawnTimeSeconds,WipeRespawnTimeoutSeconds,Archetype,MinQuantityPerArchetype,SpawnWeight
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,CNPPBigLivingSpace,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,CNPPBigLivingSpace,Snork,3,Newbie,8,0.5,180,480,480,Snork,1,1
DLC1,CNPPBigLivingSpace,Snork,3,Experienced,8,0.5,180,480,480,Snork,1,1
DLC1,CNPPBigLivingSpace,Snork,3,Veteran,9,0.5,180,480,480,Snork,1,1
DLC1,CNPPBigLivingSpace,Snork,3,Master,9,0.5,180,480,480,Snork,1,1
DLC1,CNPPBigLivingSpace,Pseudodog,3,Newbie,1,1,180,480,480,PseudoDog,1,1
DLC1,CNPPBigLivingSpace,Pseudodog,3,Experienced,1,1,180,480,480,PseudoDog,1,1
DLC1,CNPPBigLivingSpace,Pseudodog,3,Veteran,2,0.5,180,480,480,PseudoDog,1,1
DLC1,CNPPBigLivingSpace,Pseudodog,3,Master,2,0.5,180,480,480,PseudoDog,1,1
DLC1,CNPPBigLivingSpace,Bayun,3,Newbie,2,0.5,180,480,480,Bayun,1,1
DLC1,CNPPBigLivingSpace,Bayun,3,Experienced,2,0.5,180,480,480,Bayun,1,1
DLC1,CNPPBigLivingSpace,Bayun,3,Veteran,3,0.5,180,480,480,Bayun,1,1
DLC1,CNPPBigLivingSpace,Bayun,3,Master,4,0.5,180,480,480,Bayun,1,1
DLC1,CNPPBigLivingSpace,Tushkan,3,Newbie,14,0.5,180,480,480,Tushkan,1,1
DLC1,CNPPBigLivingSpace,Tushkan,3,Experienced,16,0.5,180,480,480,Tushkan,1,1
DLC1,CNPPBigLivingSpace,Tushkan,3,Veteran,20,0.5,180,480,480,Tushkan,1,1
DLC1,CNPPBigLivingSpace,Tushkan,3,Master,24,0.5,180,480,480,Tushkan,1,1
DLC1,CNPPWildUnderground,Bloodsucker,3,Newbie,2,0.5,180,480,480,Bloodsucker,1,1
DLC1,CNPPWildUnderground,Bloodsucker,3,Experienced,2,0.5,180,480,480,Bloodsucker,1,1
DLC1,CNPPWildUnderground,Bloodsucker,3,Veteran,3,0.5,180,480,480,Bloodsucker,1,1
DLC1,CNPPWildUnderground,Bloodsucker,3,Master,3,0.5,180,480,480,Bloodsucker,1,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,CNPPWildUnderground,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,CNPPWildUnderground,Snork,3,Newbie,8,0.5,180,480,480,Snork,1,1
DLC1,CNPPWildUnderground,Snork,3,Experienced,8,0.5,180,480,480,Snork,1,1
DLC1,CNPPWildUnderground,Snork,3,Veteran,9,0.5,180,480,480,Snork,1,1
DLC1,CNPPWildUnderground,Snork,3,Master,9,0.5,180,480,480,Snork,1,1
DLC1,CNPPWildUnderground,Bayun,3,Newbie,2,0.5,180,480,480,Bayun,1,1
DLC1,CNPPWildUnderground,Bayun,3,Experienced,2,0.5,180,480,480,Bayun,1,1
DLC1,CNPPWildUnderground,Bayun,3,Veteran,3,0.5,180,480,480,Bayun,1,1
DLC1,CNPPWildUnderground,Bayun,3,Master,4,0.5,180,480,480,Bayun,1,1
DLC1,CNPPWildUnderground,Tushkan,3,Newbie,14,0.5,180,480,480,Tushkan,1,1
DLC1,CNPPWildUnderground,Tushkan,3,Experienced,16,0.5,180,480,480,Tushkan,1,1
DLC1,CNPPWildUnderground,Tushkan,3,Veteran,20,0.5,180,480,480,Tushkan,1,1
DLC1,CNPPWildUnderground,Tushkan,3,Master,24,0.5,180,480,480,Tushkan,1,1
DLC1,CNPPLivingUnderground,Militaries,3,Newbie,6,0.5,180,480,480,GeneralNPC_Militaries_CloseCombat,0,1
DLC1,CNPPLivingUnderground,Militaries,3,Newbie,6,0.5,180,480,480,GeneralNPC_Militaries_Recon,5,1
DLC1,CNPPLivingUnderground,Militaries,3,Newbie,6,0.5,180,480,480,GeneralNPC_Militaries_Stormtrooper,0,0
DLC1,CNPPLivingUnderground,Militaries,3,Newbie,6,0.5,180,480,480,GeneralNPC_Militaries_Sniper,0,0
DLC1,CNPPLivingUnderground,Militaries,3,Newbie,6,0.5,180,480,480,GeneralNPC_Militaries_Heavy,0,0
DLC1,CNPPLivingUnderground,Militaries,3,Experienced,6,0.5,180,480,480,GeneralNPC_Militaries_CloseCombat,1,1
DLC1,CNPPLivingUnderground,Militaries,3,Experienced,6,0.5,180,480,480,GeneralNPC_Militaries_Recon,1,1
DLC1,CNPPLivingUnderground,Militaries,3,Experienced,6,0.5,180,480,480,GeneralNPC_Militaries_Stormtrooper,1,1
DLC1,CNPPLivingUnderground,Militaries,3,Veteran,6,0.5,180,480,480,GeneralNPC_Militaries_CloseCombat,1,1
DLC1,CNPPLivingUnderground,Militaries,3,Veteran,6,0.5,180,480,480,GeneralNPC_Militaries_Recon,0,1
DLC1,CNPPLivingUnderground,Militaries,3,Veteran,6,0.5,180,480,480,GeneralNPC_Militaries_Stormtrooper,3,1
DLC1,CNPPLivingUnderground,Militaries,3,Veteran,6,0.5,180,480,480,GeneralNPC_Militaries_Heavy,0,1
DLC1,CNPPLivingUnderground,Militaries,3,Master,7,0.5,180,480,480,GeneralNPC_Militaries_CloseCombat,1,0.5
DLC1,CNPPLivingUnderground,Militaries,3,Master,7,0.5,180,480,480,GeneralNPC_Militaries_Recon,1,1
DLC1,CNPPLivingUnderground,Militaries,3,Master,7,0.5,180,480,480,GeneralNPC_Militaries_Stormtrooper,2,1
DLC1,CNPPLivingUnderground,Militaries,3,Master,7,0.5,180,480,480,GeneralNPC_Militaries_Sniper,1,0
DLC1,CNPPLivingUnderground,Militaries,3,Master,7,0.5,180,480,480,GeneralNPC_Militaries_Heavy,1,1
DLC1,CNPPLivingUnderground,Neutrals,3,Newbie,6,0.5,180,480,480,GeneralNPC_Neutral_CloseCombat,3,1
DLC1,CNPPLivingUnderground,Neutrals,3,Newbie,6,0.5,180,480,480,GeneralNPC_Neutral_Recon,1,1
DLC1,CNPPLivingUnderground,Neutrals,3,Newbie,6,0.5,180,480,480,GeneralNPC_Neutral_Sniper,0,0.2
DLC1,CNPPLivingUnderground,Neutrals,3,Newbie,6,0.5,180,480,480,GeneralNPC_Neutral_Stormtrooper,0,0
DLC1,CNPPLivingUnderground,Neutrals,3,Experienced,6,0.5,180,480,480,GeneralNPC_Neutral_CloseCombat,1,1
DLC1,CNPPLivingUnderground,Neutrals,3,Experienced,6,0.5,180,480,480,GeneralNPC_Neutral_Recon,1,2
DLC1,CNPPLivingUnderground,Neutrals,3,Experienced,6,0.5,180,480,480,GeneralNPC_Neutral_Stormtrooper,1,2
DLC1,CNPPLivingUnderground,Neutrals,3,Experienced,6,0.5,180,480,480,GeneralNPC_Neutral_Sniper,0,0
DLC1,CNPPLivingUnderground,Neutrals,3,Veteran,7,0.5,180,480,480,GeneralNPC_Neutral_CloseCombat,1,1
DLC1,CNPPLivingUnderground,Neutrals,3,Veteran,7,0.5,180,480,480,GeneralNPC_Neutral_Recon,1,1
DLC1,CNPPLivingUnderground,Neutrals,3,Veteran,7,0.5,180,480,480,GeneralNPC_Neutral_Stormtrooper,3,1
DLC1,CNPPLivingUnderground,Neutrals,3,Veteran,7,0.5,180,480,480,GeneralNPC_Neutral_Sniper,1,0.2
DLC1,CNPPLivingUnderground,Neutrals,3,Master,7,0.5,180,480,480,GeneralNPC_Neutral_CloseCombat,1,1
DLC1,CNPPLivingUnderground,Neutrals,3,Master,7,0.5,180,480,480,GeneralNPC_Neutral_Recon,0,1
DLC1,CNPPLivingUnderground,Neutrals,3,Master,7,0.5,180,480,480,GeneralNPC_Neutral_Stormtrooper,3,1
DLC1,CNPPLivingUnderground,Neutrals,3,Master,7,0.5,180,480,480,GeneralNPC_Neutral_Sniper,1,0.2
DLC1,CNPPLivingUnderground,Varta,3,Newbie,6,0.5,180,480,480,GeneralNPC_Varta_CloseCombat,1,1
DLC1,CNPPLivingUnderground,Varta,3,Newbie,6,0.5,180,480,480,GeneralNPC_Varta_Recon,4,1
DLC1,CNPPLivingUnderground,Varta,3,Newbie,6,0.5,180,480,480,GeneralNPC_Varta_Stormtrooper,0,0
DLC1,CNPPLivingUnderground,Varta,3,Newbie,6,0.5,180,480,480,GeneralNPC_Varta_Sniper,0,0
